h3_9,lat,lon,nearest_highway,road_criticality,hospital,market,retail,school,transit,n_poi,osm_context
8961892c533ffff,13.02021,77.6519083,tertiary,0.45,3.0,0.0,0.0,0.0,0.0,3,"tertiary road, 3 hospital"
89618925383ffff,12.9474033,77.64942884999999,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618920b47ffff,12.9627909,77.7064213,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8960145a86bffff,12.9515529,77.4819995,secondary,0.6,1.0,0.0,0.0,0.0,0.0,1,"secondary road, 1 hospital"
8960145ad17ffff,12.915158,77.4807098,secondary,0.6,1.0,0.0,0.0,1.0,1.0,3,"secondary road, 1 school, 1 hospital, 1 transit"
8960169652bffff,13.0801133,77.5622083,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145a023ffff,12.9410544,77.53494,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145838bffff,13.0035222,77.50420205,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8961892eac7ffff,13.014018366666669,77.64158613333333,secondary,0.6,0.0,0.0,0.0,2.0,2.0,4,"secondary road, 2 school, 2 transit"
8961892f60bffff,13.0565894,77.7446471,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892e4c3ffff,12.977660273083089,77.71595479401992,unclassified,0.3,0.0,0.0,0.0,0.0,2.0,2,"unclassified road, 2 transit"
8961892188fffff,12.9877852,77.7538835,unclassified,0.3,0.0,0.0,0.0,0.0,3.0,3,"unclassified road, 3 transit"
8961892e96bffff,12.9959713,77.60850013589744,primary,0.8,2.0,0.0,1.0,2.0,2.0,7,"primary road, 1 retail, 2 school, 2 hospital, 2 transit"
89618924cc7ffff,12.872985938672182,77.59424541201336,primary,0.8,0.0,0.0,0.0,1.0,1.0,2,"primary road, 1 school, 1 transit"
8960145acdbffff,12.9278673,77.511322,residential,0.25,0.0,0.0,0.0,1.0,1.0,2,"residential road, 1 school, 1 transit"
8961892c503ffff,13.022983260714286,77.65811126428571,secondary,0.6,2.0,0.0,0.0,0.0,2.0,4,"secondary road, 2 hospital, 2 transit"
8961892ce87ffff,13.045509112371136,77.62711825670104,residential,0.25,0.0,0.0,1.0,0.0,1.0,2,"residential road, 1 retail, 1 transit"
8961892db7bffff,13.121175331707317,77.61722304878049,secondary,0.6,2.0,0.0,0.0,0.0,1.0,3,"secondary road, 2 hospital, 1 transit"
896189240d7ffff,12.8855909696304,77.63932119985155,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892edafffff,12.9667417,77.6205686,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8960145a0c7ffff,12.93936948888889,77.54797541111111,residential,0.25,0.0,0.0,0.0,2.0,0.0,2,"residential road, 2 school"
8960145ad57ffff,12.9238959,77.4848068,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
896016901bbffff,13.1897037,77.6741922,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
896016901cbffff,13.1972165,77.6831387,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
896189240a7ffff,12.8798135,77.6245689,secondary,0.6,0.0,0.0,0.0,1.0,0.0,1,"secondary road, 1 school"
89618924c33ffff,12.8707527,77.5832174,secondary,0.6,0.0,0.0,0.0,1.0,1.0,2,"secondary road, 1 school, 1 transit"
89618924bc3ffff,12.9043832,77.5650205,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601690553ffff,13.1844399,77.6964438,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601451697ffff,12.8865023,77.5380934,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892c99bffff,13.0321507,77.5900597,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892600fffff,12.8390489,77.6571115,secondary,0.6,1.0,0.0,1.0,0.0,1.0,3,"secondary road, 1 retail, 1 hospital, 1 transit"
8961892e613ffff,12.9991816,77.7156573,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618920b33ffff,12.9550117,77.69792,residential,0.25,0.0,0.0,2.0,0.0,0.0,2,"residential road, 2 retail"
8961892e6c7ffff,12.9986248,77.7175505,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892406bffff,12.8987017,77.6265916,secondary,0.6,2.0,0.0,1.0,2.0,0.0,5,"secondary road, 1 retail, 2 school, 2 hospital"
89618921c57ffff,12.9832733,77.771735,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601459adbffff,13.0692983,77.5037217,primary,0.8,1.0,0.0,0.0,0.0,0.0,1,"primary road, 1 hospital"
89601680c3bffff,13.293684372967755,77.53250753446538,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892416fffff,12.8916717,77.6047454,tertiary,0.45,1.0,0.0,0.0,0.0,0.0,1,"tertiary road, 1 hospital"
8961892eed3ffff,12.9989325,77.6631028,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618924edbffff,12.8982169,77.6060175,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
896014582c7ffff,13.0155316,77.5235756,residential,0.25,0.0,0.0,0.0,0.0,2.0,2,"residential road, 2 transit"
89618924bb3ffff,12.894738523406811,77.55495969,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601458133ffff,12.9858415,77.4871763,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892ec67ffff,12.9846175,77.6417817,primary,0.8,2.0,0.0,0.0,0.0,3.0,5,"primary road, 2 hospital, 3 transit"
8961892daa3ffff,13.1144957,77.6341878,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
896189209b3ffff,12.9246174,77.6960485,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145944fffff,13.0393588,77.564235,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145141bffff,12.8760065,77.5317885,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
89601459eafffff,13.047114724539878,77.50098766503068,tertiary,0.45,0.0,0.0,0.0,0.0,4.0,4,"tertiary road, 4 transit"
89601458edbffff,13.0020076,77.4883334,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8960145a56bffff,12.9295268,77.53503976666667,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
89601459e27ffff,13.0518762,77.4949468,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
896189258d3ffff,12.9401336,77.614233,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892f533ffff,13.0202195,77.7103074,primary,0.8,1.0,0.0,0.0,0.0,0.0,1,"primary road, 1 hospital"
8961892a947ffff,13.044354,77.7605374,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8960145ad63ffff,12.9258225,77.4767094,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892194fffff,12.9946326,77.7321518,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
8961892ce4fffff,13.0633189,77.6280166,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618926293ffff,12.8486901,77.6710521,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
8961892cb37ffff,13.0580677,77.5768987,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
896014511cbffff,12.8838377,77.5019219,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145904bffff,13.0573201,77.5513413,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618922817ffff,12.8852117,77.746775,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8960145ac53ffff,12.9315757,77.5063069,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618924913ffff,12.880451,77.5523395,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
8961892eecbffff,13.00351521549296,77.66278176056338,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601459613ffff,13.0522291,77.5681241,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
8961892540fffff,12.92724136875,77.6763657625,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892f66fffff,13.063394,77.7361362,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89618925213ffff,12.95962112,77.66787716,residential,0.25,0.0,1.0,0.0,0.0,0.0,1,"residential road, 1 market"
896016905cfffff,13.1820686,77.6958299,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892db5bffff,13.12180359047619,77.62453811428571,secondary,0.6,1.0,0.0,2.0,1.0,1.0,5,"secondary road, 2 retail, 1 school, 1 hospital, 1 transit"
89601690573ffff,13.18411635744681,77.68910766808511,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8960145a43bffff,12.9262217,77.5546533,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8960145956fffff,13.033149993023256,77.53403765581395,tertiary_link,0.2,0.0,0.0,0.0,1.0,3.0,4,"tertiary_link road, 1 school, 3 transit"
8961892db43ffff,13.12161203611111,77.622162525,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618925d73ffff,12.924396,77.5971532,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
8960169011bffff,13.1973446,77.6784866,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892e32bffff,13.01207985,77.6671638,secondary,0.6,2.0,0.0,3.0,1.0,1.0,7,"secondary road, 3 retail, 1 school, 2 hospital, 1 transit"
8961892528bffff,12.95811,77.6697667,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892ce8fffff,13.04741,77.62866,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8961892416bffff,12.8912451,77.60699185,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892ed2fffff,12.97269924440367,77.61717765339449,primary,0.8,0.0,0.0,0.0,0.0,3.0,3,"primary road, 3 transit"
896016966cfffff,13.107534023076925,77.60291663846154,secondary,0.6,1.0,0.0,0.0,0.0,1.0,2,"secondary road, 1 hospital, 1 transit"
8960145b053ffff,12.9982365,77.58169909109589,tertiary,0.45,3.0,0.0,0.0,0.0,1.0,4,"tertiary road, 3 hospital, 1 transit"
8961892530bffff,12.959359756432727,77.64545551582091,residential,0.25,1.0,0.0,0.0,0.0,0.0,1,"residential road, 1 hospital"
8961892e087ffff,12.98377321094536,77.69188587,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618925c13ffff,12.9230268,77.6223282,residential,0.25,1.0,0.0,0.0,0.0,0.0,1,"residential road, 1 hospital"
89601459583ffff,13.015951573529412,77.54408042941176,tertiary,0.45,0.0,1.0,0.0,0.0,0.0,1,"tertiary road, 1 market"
89601692a4bffff,13.1830412,77.676217,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145b147ffff,12.992857678644526,77.5534687888971,tertiary,0.45,2.0,0.0,0.0,5.0,1.0,8,"tertiary road, 5 school, 2 hospital, 1 transit"
8961892f693ffff,13.0440606,77.7485866,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892cbb3ffff,13.0524044,77.5850456,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960145a4c3ffff,12.926693,77.5688128,secondary,0.6,1.0,0.0,0.0,1.0,0.0,2,"secondary road, 1 school, 1 hospital"
89618926acbffff,12.8614371,77.6134364,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618926053ffff,12.8417752,77.6646201,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892607bffff,12.8445814,77.6569231,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8960169010fffff,13.19835,77.6705883,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
896189262d3ffff,12.8549912,77.6745914,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89618925447ffff,12.9305673,77.6791524,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892e56fffff,12.9792733,77.6796118,secondary,0.6,1.0,0.0,0.0,0.0,1.0,2,"secondary road, 1 hospital, 1 transit"
896014516cbffff,12.9009745,77.5441708,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
89618921977ffff,12.9899315,77.7249987,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
896189263a3ffff,12.8433688,77.6386788,secondary,0.6,0.0,0.0,0.0,1.0,0.0,1,"secondary road, 1 school"
8960145a673ffff,12.9553469,77.5640915,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8960145a097ffff,12.929715,77.54646,tertiary,0.45,1.0,1.0,0.0,0.0,0.0,2,"tertiary road, 1 market, 1 hospital"
89618925dabffff,12.914015,77.5939724,residential,0.25,0.0,0.0,1.0,1.0,0.0,2,"residential road, 1 retail, 1 school"
8961892550bffff,12.9230219,77.6566549,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
896014580b7ffff,12.981962,77.5110253,primary,0.8,1.0,0.0,0.0,2.0,0.0,3,"primary road, 2 school, 1 hospital"
8961892e62fffff,13.0039696,77.7013272,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892e297ffff,13.0041486,77.7012655,residential,0.25,1.0,0.0,0.0,0.0,0.0,1,"residential road, 1 hospital"
8960145a5c3ffff,12.9202312,77.5471374,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892c09bffff,13.0374375,77.6706057,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
8960145b3c3ffff,13.0075628,77.5657166,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89618934ad3ffff,12.8026667,77.7043117,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
8961892c933ffff,13.0362248,77.5754099,residential,0.25,0.0,0.0,1.0,1.0,0.0,2,"residential road, 1 retail, 1 school"
8960145a687ffff,12.940686479659645,77.56649964979529,tertiary,0.45,1.0,0.0,0.0,1.0,0.0,2,"tertiary road, 1 school, 1 hospital"
8961892e92fffff,12.988137446875,77.601809603125,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8961892ed3bffff,12.973379215492958,77.62243623028169,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8961892e0cbffff,12.9978501,77.7013764,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
896189209cbffff,12.9360021,77.7067542,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89618920ed3ffff,12.9445675,77.7532548,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
89601696113ffff,13.0901038,77.5566159,secondary,0.6,0.0,0.0,0.0,2.0,2.0,4,"secondary road, 2 school, 2 transit"
8960145b127ffff,12.985556,77.5423763,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
8960145b36fffff,13.016755,77.5495417,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960145916fffff,13.0496012,77.5168191,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8960145a36bffff,12.96623,77.5235105,secondary,0.6,3.0,0.0,0.0,0.0,0.0,3,"secondary road, 3 hospital"
8961892c1b7ffff,13.0260405,77.63716,tertiary,0.45,0.0,0.0,0.0,2.0,3.0,5,"tertiary road, 2 school, 3 transit"
8961892cc0fffff,13.0345183,77.61871,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601696d2bffff,13.0797,77.5033583,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960145957bffff,13.0321971,77.5407268,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
8960145ad2bffff,12.9234668,77.4728372,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
89618924697ffff,12.8863523,77.6562061,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
8960145820bffff,13.0205409,77.5212531,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960145a6d3ffff,12.9465016,77.5737734,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8960145b4c7ffff,12.9785358,77.5964649,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
89618925ec7ffff,12.947682329411764,77.62818432941175,tertiary,0.45,0.0,0.0,0.0,0.0,2.0,2,"tertiary road, 2 transit"
89618925573ffff,12.923674476329175,77.65495921277343,trunk,0.9,1.0,0.0,0.0,0.0,0.0,1,"trunk road, 1 hospital"
8960169601bffff,13.099164114117649,77.57746534117648,residential,0.25,1.0,0.0,0.0,0.0,2.0,3,"residential road, 1 hospital, 2 transit"
8960145a3dbffff,12.958572466666666,77.53942376666667,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
8960145126bffff,12.921978866666668,77.51446776666667,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
8961892ed4bffff,12.981760683333334,77.63384463333334,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8960169449bffff,13.12947585,77.5718306,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8961892623bffff,12.8603524,77.6600473,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
89601690093ffff,13.1945792,77.7017453,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892ec47ffff,12.9838869,77.6493316,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8960169118fffff,13.2424368,77.7068652,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
8961892524bffff,12.9742302,77.6721232,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
8960145b30bffff,13.0103367,77.5568067,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
89618925593ffff,12.9099629,77.6641712,tertiary,0.45,2.0,0.0,1.0,0.0,0.0,3,"tertiary road, 1 retail, 2 hospital"
896189255c3ffff,12.9187651,77.6653943,primary,0.8,1.0,0.0,0.0,0.0,0.0,1,"primary road, 1 hospital"
8961892c827ffff,13.0445708,77.5911341,trunk,0.9,0.0,0.0,0.0,0.0,0.0,0,trunk road
8961892517bffff,12.9437074,77.6387568,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892c34bffff,13.0714042,77.6514989,primary,0.8,0.0,0.0,0.0,1.0,1.0,2,"primary road, 1 school, 1 transit"
8961892534bffff,12.9656877,77.6490755,tertiary,0.45,0.0,0.0,1.0,0.0,0.0,1,"tertiary road, 1 retail"
8960145842fffff,12.9815561,77.5200529,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89618924453ffff,12.8779242,77.6549429,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892eb47ffff,13.0137404,77.6168571,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
89618925427ffff,12.9236631,77.6659381,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892724fffff,12.9213831,77.6957993,residential,0.25,0.0,0.0,1.0,0.0,0.0,1,"residential road, 1 retail"
8960145aa9bffff,12.958585,77.495605,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892c8abffff,13.0426321,77.6001621,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892ea87ffff,13.0058252,77.6384355,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
896189263c3ffff,12.84996,77.6518967,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8960145907bffff,13.0553048,77.5454581,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89601459413ffff,13.0305459,77.5635768,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
8961892cd07ffff,13.0228768,77.5967177,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601458353ffff,13.012399,77.504907,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
89601696413ffff,13.0818626,77.5935348,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89601696267ffff,13.126435,77.573445,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
89601458267ffff,13.0233206,77.512549,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960169604bffff,13.1105218,77.5801105,primary,0.8,0.0,0.0,1.0,0.0,1.0,2,"primary road, 1 retail, 1 transit"
8961892e0afffff,12.9876791,77.6866459,residential,0.25,1.0,0.0,0.0,0.0,0.0,1,"residential road, 1 hospital"
8960145a49bffff,12.9186262,77.5664381,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892cc8fffff,13.0265829,77.6232037,secondary,0.6,1.0,0.0,0.0,0.0,0.0,1,"secondary road, 1 hospital"
896189229d7ffff,12.877168194473605,77.73582745,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
89601690037ffff,13.1996403,77.6848189,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
89601459cdbffff,13.0314068,77.5128723,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892e4abffff,12.973591229083244,77.70322343265198,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601696527ffff,13.0753537,77.5579278,secondary,0.6,0.0,0.0,0.0,0.0,0.0,0,secondary road
8961892e83bffff,12.9943494,77.6268768,tertiary,0.45,0.0,0.0,0.0,0.0,3.0,3,"tertiary road, 3 transit"
8960145a1dbffff,12.9355291,77.5327575,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892e5dbffff,12.97244749033169,77.69999060787046,tertiary,0.45,0.0,0.0,2.0,0.0,0.0,2,"tertiary road, 2 retail"
8961892512bffff,12.9374646,77.6334824,tertiary,0.45,0.0,0.0,0.0,2.0,0.0,2,"tertiary road, 2 school"
8960145aab7ffff,12.9514737,77.4844199,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960145a8cfffff,12.9451597,77.4904143,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618924b8bffff,12.89948,77.5587867,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601451663ffff,12.9048421,77.5299793,secondary,0.6,0.0,0.0,0.0,0.0,2.0,2,"secondary road, 2 transit"
89618924e33ffff,12.8936433,77.5861017,tertiary,0.45,0.0,0.0,2.0,1.0,0.0,3,"tertiary road, 2 retail, 1 school"
8961892e1d7ffff,12.9839272,77.6791076,tertiary,0.45,0.0,0.0,0.0,1.0,1.0,2,"tertiary road, 1 school, 1 transit"
89601696183ffff,13.0828917,77.5599733,residential,0.25,0.0,0.0,0.0,1.0,0.0,1,"residential road, 1 school"
8960145810fffff,12.9868368,77.4912802,primary,0.8,0.0,0.0,0.0,0.0,1.0,1,"primary road, 1 transit"
8961892ec1bffff,12.979870086170214,77.65244293297873,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89618924207ffff,12.90967357929464,77.63248928922432,tertiary,0.45,0.0,0.0,0.0,0.0,1.0,1,"tertiary road, 1 transit"
89618925e1bffff,12.949217005263158,77.62704811052632,residential,0.25,0.0,0.0,0.0,0.0,2.0,2,"residential road, 2 transit"
89601696217ffff,13.116895344444444,77.57812497777778,primary,0.8,1.0,0.0,0.0,0.0,0.0,1,"primary road, 1 hospital"
89618925567ffff,12.924395844444444,77.65005843333333,primary,0.8,0.0,0.0,0.0,2.0,0.0,2,"primary road, 2 school"
8961892614bffff,12.840601194117646,77.6440497,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
89601696023ffff,13.097940396666669,77.56718155333333,residential,0.25,1.0,0.0,0.0,0.0,2.0,3,"residential road, 1 hospital, 2 transit"
89618927383ffff,12.8951491,77.67609372307692,tertiary,0.45,0.0,0.0,0.0,1.0,0.0,1,"tertiary road, 1 school"
89601459133ffff,13.03609488,77.5191144,residential,0.25,0.0,0.0,0.0,0.0,1.0,1,"residential road, 1 transit"
8961892ab13ffff,13.05665912,77.76756326,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
89618934a47ffff,12.81143855714286,77.69434148571428,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8961892516bffff,12.9437632,77.6385451,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892ea03ffff,13.0156306,77.6359506,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892ec37ffff,12.9738966,77.6411899,tertiary,0.45,0.0,0.0,1.0,1.0,1.0,3,"tertiary road, 1 retail, 1 school, 1 transit"
896189253c7ffff,12.9551622,77.6485437,residential,0.25,0.0,0.0,1.0,0.0,0.0,1,"residential road, 1 retail"
89618924347ffff,12.9096633,77.6142317,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
896189243b7ffff,12.8940914,77.6096705,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
8960145866bffff,13.0102033,77.532695,living_street,0.15,0.0,0.0,0.0,0.0,0.0,0,living_street road
8961892ccafffff,13.0266683,77.6145616,tertiary,0.45,1.0,0.0,0.0,1.0,0.0,2,"tertiary road, 1 school, 1 hospital"
89601690033ffff,13.2003085,77.6885063,unclassified,0.3,0.0,0.0,0.0,0.0,0.0,0,unclassified road
8961892c10bffff,13.0406292,77.6412627,primary,0.8,0.0,0.0,0.0,0.0,0.0,0,primary road
8961892cacbffff,13.0709617,77.6189683,secondary,0.6,0.0,0.0,0.0,0.0,1.0,1,"secondary road, 1 transit"
89601458593ffff,12.960034,77.5166203,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892ccdbffff,13.030515,77.6310233,tertiary,0.45,1.0,0.0,0.0,0.0,0.0,1,"tertiary road, 1 hospital"
8961892426fffff,12.9221634,77.6283993,residential,0.25,0.0,0.0,0.0,0.0,0.0,0,residential road
8961892cc2bffff,13.0355309,77.6136178,tertiary,0.45,0.0,0.0,0.0,0.0,0.0,0,tertiary road
